Acceleration (%),Battery Capacity (kWh),Energy Efficiency (km/kWh),Weight of Vehicle (kg),Range (km)
91.9319266854845,90,4.024293921034519,1742,362.1864528931067
43.34357627892501,94,3.365347190008543,1222,316.34263586080306
55.5887682468048,45,3.0,1995,135.0
,65,,2127,208.9747240350335
79.30228059369435,97,3.9945526151190274,1492,387.47160366654566
70.35305502187876,89,4.887695896255071,2131,435.0049347667013
57.476585565349126,79,3.876449384579315,1791,306.2395013817659
49.26837578691128,72,3.15549105848984,1491,227.1953562112685
56.97118807441005,63,3.0,1878,189.0
44.98578100301053,86,5.994611627679631,1526,515.5365999804483
95.0921737820058,43,3.671757040340098,1516,157.8855527346242
85.09649643331497,62,3.0,1775,186.0
99.47676234866988,98,3.0,1269,294.0
38.269643448939355,61,3.0,1427,183.0
90.20090393252836,86,3.208792413616581,2007,275.95614757102595
92.28956186475251,82,3.0,1406,246.0
99.10930523341169,65,3.0,2472,195.0
52.41865747412939,41,4.002655979540542,1943,164.10889516116222
38.5592284646839,54,3.999623583483374,1911,215.9796735081022
82.68698605039879,57,3.0,1229,171.0
62.3322786113642,72,5.737056104152534,1603,413.06803949898244
69.49243734602925,85,3.360266034061599,1795,285.62261289523593
66.41725019215744,90,4.442759842984133,1806,399.84838586857194
71.95422685256405,55,4.8856234170668476,1815,268.7092879386766
44.437750005627066,93,3.0685114707084917,2298,285.37156677588973
70.19837240116266,44,4.465498621992105,1512,196.48193936765261
41.57945547115862,78,4.633242322457862,2038,361.39290115171326
81.99260784690652,85,3.0,2321,255.0
95.8074995947648,62,3.0,2068,186.0
38.406665932051624,70,5.665298025431779,1787,396.57086178022456
37.58155511258121,88,3.183772063641858,1669,280.1719416004835
35.70022458124215,90,3.137026142897193,1407,282.33235286074733
69.28655092228408,47,3.0,1772,141.0
92.9399469119423,80,3.0,1351,240.0
58.21678610862268,98,3.0,2203,294.0
46.97944497478603,90,4.158392172639611,1495,374.255295537565
52.417269025545544,93,3.0,1887,279.0
80.4607343399327,53,3.0,1483,159.0
94.72482670212088,94,4.137304347803951,1326,388.9066086935714
61.144285265046804,43,3.9181737781182053,2336,168.48147245908282
75.79348783031622,87,3.0,2195,261.0
61.83003554949903,89,5.634979693271321,2165,501.51319270114755
44.85030973413113,52,5.059641077490426,2372,263.10133602950214
38.566161631127095,189,1.4267249936945308,1595,269.6510238082663
92.8804392367228,86,3.0,1810,258.0
97.7347639420139,90,4.708019497181547,1691,423.72175474633923
85.42374789301336,63,3.1365371417998107,2282,197.60183993338808
39.880592603257575,66,3.215010464192117,1320,212.19069063667973
36.2888167201521,45,6.203355848776901,2018,279.15101319496057
54.707993770015115,93,4.068257885631974,2393,378.3479833637736
84.69929056675308,43,3.0465290859512466,1295,131.0007506959036
48.08257976307093,67,3.0,1761,201.0
50.17753347808549,81,4.992251923992088,2248,404.3724058433591
95.40190641850418,47,3.0,2027,141.0
97.65487503148319,93,3.0,1367,279.0
36.77904532740879,49,5.579169554478005,1618,273.37930816942225
69.65877906862623,88,5.041973348667354,2086,443.6936546827272
34.73498714797348,84,5.95506461227275,1977,500.225427430911
92.40493113970167,94,4.2309637115627625,1300,397.7105888868997
70.27798144073336,97,3.1719916683883715,2127,307.683191833672
72.25151870094079,46,3.9783112136390537,1465,183.00231582739647
81.24930785690202,62,4.147746916686831,2438,257.16030883458353
93.04498517458525,61,3.0,2255,183.0
48.240169888244736,71,5.234591171583709,1952,371.65597318244335
63.95642475515609,81,4.1053572870963135,1914,332.5339402548014
79.81395879397579,75,3.8300423382671327,1938,287.25317537003497
93.67226918406358,59,4.385840597232532,2006,258.7645952367194
89.55507785252554,80,3.8800494503740746,1448,310.40395602992595
74.44335430138254,87,3.0,1532,261.0
91.55796264329457,64,3.73941148787864,1543,239.32233522423297
64.62629190208861,60,4.403729436769552,2474,264.22376620617314
85.90345613388376,92,3.0,1620,276.0
86.92096967956311,87,3.4635264874989327,2352,301.3268044124071
74.38598659867496,46,3.898968892184077,1227,179.35256904046753
,59,,2450,218.36548828493358
38.126627910499735,89,3.0,1587,267.0
84.89820837910672,80,5.126078953965384,2176,410.0863163172307
70.52067504902895,55,3.0,1918,165.0
87.60837903941079,42,3.0,1766,126.0
44.89157301965032,66,5.03130951513289,2048,332.0664279987708
68.48165010669305,48,3.0,2104,144.0
90.52006248550605,60,4.818626355000929,1681,289.11758130005575
78.22609860198901,60,3.674884792673107,1588,220.49308756038644
77.43108035491012,76,3.0,1377,228.0
45.474527712579956,93,4.322648660309733,1920,402.0063254088052
97.49648632947408,47,3.0,1880,141.0
74.92970498409255,95,3.0,1781,285.0
66.84328897481882,59,3.0,1476,177.0
53.76384875669671,83,5.749556686980984,2483,477.2132050194217
61.51244131049505,62,5.605116082889822,2469,347.51719713916896
82.43294724778528,56,3.0,1540,168.0
60.47233152102566,47,3.0,1922,141.0
40.79066308975483,43,4.3913169316821445,1509,188.82662806233222
42.64282201397224,40,3.0,1962,120.0
73.43140672541382,50,3.9400100228241834,1386,197.00050114120918
36.77747838859931,81,5.249360812108329,1493,425.1982257807747
79.6447819731305,82,4.962227561487199,1939,406.90266004195036
62.11353191042793,52,5.450348649635894,1550,283.4181297810665
44.05065973655388,84,5.124761459033096,2022,430.4799625587801
52.123651651559996,90,4.103787192084383,2213,369.34084728759444
59.530587109112155,76,5.117746452914952,1221,388.94873042153637
77.2829691367248,62,3.0,1794,186.0
71.94167901359062,42,4.7818732979745855,1223,200.83867851493258
89.18942539370124,58,4.598824053390304,1361,266.73179509663765
70.84743622281353,71,3.0,1209,213.0
68.9150275780963,77,3.7095003275713783,1513,285.6315252229961
48.30770745625679,48,5.453502571320299,2317,261.76812342337433
53.45564405952634,92,5.096303739819522,1518,468.85994406339603
91.0286270055124,45,3.0,1965,135.0
69.6982821825465,57,3.304361345417685,1528,188.34859668880804
71.01155041492916,53,3.0,1876,159.0
84.10797435524783,73,3.0,1940,219.0
82.03431026842179,46,5.038060699434268,1259,231.75079217397632
59.890752417782664,63,3.2224320623055673,2323,203.01321992525075
93.86790302811082,87,4.588457339515495,2491,399.19578853784805
79.5598017515023,93,3.0,2464,279.0
95.44876165025498,59,5.034082279437168,1221,297.01085448679294
,89,,1445,267.0
86.1774984501078,53,4.34437350424679,1653,230.2517957250799
75.8698800764674,95,3.0,1640,285.0
97.04369501610225,53,3.851091564746082,2098,204.10785293154237
80.49313333552851,58,3.0,2382,174.0
82.14783733685742,62,3.0,1516,186.0
33.977751112678824,51,4.609151757798338,1323,235.06673964771522
45.681555388729194,91,3.0,2287,273.0
,91,,2226,273.0
74.32686763779573,86,3.9797009335360993,1346,342.25428028410454
87.90283866036687,45,3.1058328082005184,1834,139.76247636902332
37.42330847404454,88,4.012036930334497,1839,353.0592498694357
56.93763749033961,76,5.358606350694627,1333,407.2540826527917
,92,,1381,324.0959531906909
75.03930556465018,59,3.170654592734709,1398,187.06862097134785
81.65111810191745,53,3.6909380689595386,1821,195.61971765485555
43.9445022986543,181,1.095704590750441,1819,198.32253092582982
69.60081942420732,50,4.573546126373667,1732,228.67730631868338
33.72889978307043,90,5.502936480998809,1303,495.2642832898928
45.29097880081403,97,5.978213631723074,2066,579.8867222771382
67.9041125777156,90,3.0,2476,270.0
95.8787448349815,89,3.0,2195,267.0
44.2437295243803,171,1.5556199246333353,2102,266.0110071123003
70.67950361561556,58,3.131489104432041,1810,181.6263680570584
53.971290149215434,71,5.44664138743449,2121,386.7115385078488
37.91871051317726,68,3.0,1915,204.0
57.04322885544645,78,3.0,1763,234.0
58.652385345281985,153,1.4846979862490128,2416,227.15879189609896
41.70751356802014,72,3.671355313386763,1537,264.3375825638469
91.67557457474346,44,4.756706528942468,1585,209.2950872734686
69.6157838406945,71,3.94467271793817,2037,280.0717629736101
42.02929696888977,64,4.3765708921422775,2035,280.10053709710576
82.70122431216329,59,4.5734819694554165,1838,269.83543619786957
38.11004094876564,94,3.0,1857,282.0
70.14767120364196,99,5.371425540439336,2274,531.7711285034943
73.07587077976899,96,3.899435738474616,1220,374.3458308935632
68.18850182072858,95,3.0,2182,285.0
83.30838347660158,90,3.0,2248,270.0
60.85595985059376,75,3.529989403769484,2074,264.74920528271133
59.840825236858045,64,4.426382332542492,1836,283.28846928271946
59.66936904543323,77,3.0,1604,231.0
48.27815178312678,62,4.490003064654644,1581,278.38019000858793
88.07403518276774,85,4.204690579487861,1485,357.39869925646815
91.47402725286847,73,4.631359894768113,1528,338.08927231807223
97.77433281761428,78,4.51208492925491,1945,351.942624481883
53.48888329009959,50,3.0,1733,150.0
69.69519668078087,99,3.3516597763054348,1551,331.814317854238
33.886989408221986,67,5.2289621782505815,1743,350.34046594278897
97.23441833350705,71,3.0,1311,213.0
63.43058973336604,87,3.0,2189,261.0
39.16334376685025,79,3.0282152684201074,1993,239.22900620518848
90.08592261983432,90,3.0,2036,270.0
88.73041183710087,89,4.5163515585654785,2231,401.9552887123276
63.868574438924576,59,3.0,1614,177.0
66.26499922035106,79,5.582925162023373,1446,441.05108779984647
50.0239153047237,99,5.145845879572789,2038,509.43874207770614
53.85461000174128,60,3.0,2366,180.0
71.81331642817076,77,3.0,1241,231.0
44.940622355605626,46,4.220969929167881,1823,194.1646167417225
90.29233955797194,67,3.712109006133499,1446,248.71130341094442
53.32947131846818,64,4.525725756875423,2346,289.6464484400271
88.44247651806704,99,4.354296820466415,2172,431.0753852261751
54.47258581827504,83,5.150647824389062,2054,427.50376942429216
49.65393076080889,68,3.0,2458,204.0
81.35893323909639,97,3.0,1867,291.0
60.57366471488267,89,5.173582218255186,1937,460.44881742471154
62.451811288221315,67,4.416976015233062,1902,295.93739302061516
38.60964455188063,87,4.321984315054721,1550,376.0126354097607
62.98686606910887,45,3.0,1508,135.0
86.52015814724052,94,3.3979359549250683,1780,319.4059797629564
65.42902306384036,40,4.504926471003636,2296,180.19705884014544
93.4118415478237,40,4.7897258154957525,2148,191.5890326198301
39.16530705006187,41,5.083064533069619,2005,208.40564585585437
74.6259979577668,51,4.18669532053606,2431,213.52146134733908
59.270713974576836,49,5.455409713296115,1235,267.31507595150964
38.21167325120014,70,4.915330088601207,2136,344.0731062020845
39.53270932154214,54,3.5729319539007895,2240,192.93832551064264
75.95591756676039,44,5.087572781357868,1645,223.8532023797462
82.42961570831486,47,3.001700483093985,1380,141.0799227054173
35.55236995089713,96,3.4804382372874674,1477,334.12207077959687
81.8161546379986,84,3.0,1604,252.0
61.252887938277425,82,3.0,2017,246.0
70.30803274740967,75,4.785634351864442,1970,358.9225763898332
34.64554769209425,80,4.55755241171614,1451,364.60419293729115
50.095343479164235,46,5.26922179200193,2032,242.38420243208876
50.31137480307007,80,5.265746755497117,1228,421.2597404397694
67.61809969617008,66,4.580826601216445,1430,302.33455568028535
73.55215463003923,64,3.0,2148,192.0
37.66973051580938,82,4.968300183569823,1853,407.40061505272547
81.97912038628701,67,4.487903471270421,1509,300.6895325751182
93.87224580399028,94,4.525088024761705,1725,425.35827432760027
69.56465799875754,77,4.630810818625301,2111,356.5724330341482
53.37470399037614,70,3.007795023158861,2055,210.54565162112027
89.12422814843949,83,4.910350503593812,1458,407.55909179828643
71.92910396046689,85,3.0,1514,255.0
92.1285172203096,83,3.0,1205,249.0
78.69995347164753,73,3.4213710875511687,2112,249.7600893912353
35.79246315696885,64,3.7931767401553658,1578,242.7633113699434
64.55339650666389,69,3.0,1924,207.0
95.43545342730528,91,4.318686506183788,1775,393.00047206272467
55.60525970225451,152,1.701964927491276,2129,258.69866897867394
66.36727848870922,62,4.305991308773969,1226,266.97146114398606
59.85703993638277,82,4.635322579832724,1832,380.0964515462834
56.82499644064363,82,4.431348566968562,1748,363.37058249142206
90.51039921612181,159,1.0827011060759946,1598,172.14947586608312
99.6502458707981,86,3.0,1805,258.0
91.18315933878203,86,3.0,1954,258.0
73.15415855538077,78,3.950388544357085,1219,308.13030645985265
99.34065224899447,95,3.0,1395,285.0
39.661195788111314,41,5.880380860196206,2010,241.09561526804447
99.38159403691851,75,3.0,2168,225.0
45.77599598651217,52,4.814361067289601,1471,250.34677549905928
43.69340858260103,43,3.0,1617,129.0
85.12209129655255,67,5.268515396844203,2496,352.99053158856157
55.00982974874334,79,4.720315631456253,2279,372.904934885044
48.79899899891256,92,3.0,1446,276.0
75.40924173315085,44,3.0079686975255617,1676,132.35062269112473
82.88886090437711,81,4.393337456810382,2101,355.860334001641
37.54328012712423,56,5.746226797026697,1307,321.78870063349507
34.30297771119213,47,3.5990935831120656,1405,169.15739840626708
67.43574628231946,91,4.469119177295186,2307,406.6898451338619
60.506555588812084,66,5.432831924886152,1721,358.56690704248604
80.40387430920205,61,3.254768909207601,2196,198.54090346166367
70.91580676302662,55,3.160949212186674,2289,173.85220667026707
40.54402348234547,77,5.099601011262528,1857,392.66927786721465
54.009814739386805,91,3.0,1615,273.0
70.22474598331812,83,4.051711633312354,2378,336.29206556492534
74.64427677464724,95,3.330228236620665,2295,316.3716824789632
77.45528597854023,40,5.113433795011944,1990,204.53735180047775
45.35143573455841,49,5.785859345978522,2039,283.50710795294754
35.82321258328096,99,4.580469562807159,1803,453.46648671790877
61.04009779097785,43,3.1339797886753655,1632,134.76113091304072
80.62925764226497,68,3.966861836833149,2382,269.74660490465413
60.595149050444796,96,4.257593612445374,1354,408.72898679475594
35.55954699105716,72,4.483546623967006,1528,322.8153569256244
61.8135351521223,42,3.9269992201421884,1301,164.9339672459719
77.2238061456864,44,4.305536022784516,2253,189.4435850025187
58.39740681075693,92,3.0,2292,276.0
50.90343196645185,44,3.075515968322293,1563,135.32270260618088
80.92951408049186,88,3.9691783063437382,1290,349.28769095824896
58.41730570206105,86,3.3754174345774772,2118,290.285899373663
73.66333420984695,41,5.097196513342578,1286,208.98505704704567
69.94844431374135,86,3.0,2025,258.0
39.40242099636278,60,4.960224049131908,1331,297.61344294791445
79.1975226745806,67,3.0,1987,201.0
60.18215799113108,85,5.752590882509226,1872,488.9702250132842
98.1486472810905,54,3.0,1704,162.0
79.0475179216454,86,4.8930446062948185,1430,420.8018361413544
68.36938207504775,59,3.21829202433267,1382,189.87922943562754
70.17748451844987,98,4.744356998544677,1569,464.94698585737837
92.89727027780773,86,4.327908679471443,2372,372.20014643454414
58.37219684266294,55,5.3228643060819,1877,292.7575368345045
55.815850055722805,97,5.267078045111484,1828,510.90657037581394
98.69124939614568,82,3.0,2023,246.0
71.22407882905163,74,3.0,2365,222.0
83.83127004820686,56,4.296874957177009,1372,240.62499760191247
75.75818038063936,79,4.55917073112065,1350,360.17448775853137
76.54889792052307,85,3.4893096877714926,1656,296.59132346057686
82.2429376841711,60,4.111888095996335,2193,246.7132857597801
68.12205835367928,44,3.5831697260672524,2103,157.6594679469591
88.17707484735902,80,3.0,1929,240.0
42.7810138831715,46,4.970891372224843,1631,228.66100312234278
53.41768405066669,86,5.449801611466381,2486,468.6829385861088
74.22742594738052,98,3.149046614361369,1696,308.60656820741417
73.87136317993877,95,3.0,2045,285.0
79.85551903367801,169,1.4359627867514657,1452,242.6777109609977
75.17498006153687,69,3.062510080035553,2465,211.31319552245316
33.68756504455639,93,3.1738992830292028,1886,295.17263332171586
61.37534912525463,92,3.2879235482764946,1267,302.4889664414375
83.93242936289886,94,3.0,1793,282.0
88.56461996327448,83,4.270680861309246,1915,354.4665114886674
84.91195643195005,54,3.7910850769489493,2372,204.71859415524327
67.05102948898704,53,3.0,2013,159.0
85.59683453985606,56,3.0,2449,168.0
37.348462993353166,70,3.122566100235539,2215,218.57962701648773
87.3254390470474,92,3.0,1885,276.0
92.61933480479705,48,3.0,2282,144.0
37.409175334148244,97,3.8724238537350555,2228,375.62511381230036
93.70547583820881,44,3.0,2277,132.0
37.74434592229603,87,4.487852275589903,2208,390.44314797632154
62.15141918587791,66,3.331901621421503,1726,219.9055070138192
70.4309758232548,96,3.0,2469,288.0
90.3071708488914,98,4.906176589404169,1821,480.8053057616086
95.26311570484155,86,3.4778804196062456,1927,299.0977160861371
34.97757921986739,60,4.329929896021205,1428,259.7957937612723
68.83432465043468,82,5.253894965657353,1552,430.81938718390296
82.52782622360169,59,3.0,2469,177.0
80.88811530008483,41,3.0,1984,123.0
45.88979155263001,74,3.562353492336279,2468,263.61415843288466
57.75745621957945,42,3.0,2193,126.0
69.98115034422074,64,4.02852596386143,1229,257.8256616871315
79.80905372612061,55,3.0,2141,165.0
61.337511305296466,87,3.6125614905327597,2362,314.2928496763501
45.39820426520016,83,5.525910249469227,1540,458.6505507059459
66.02993978239667,58,3.0,1584,174.0
94.13763019175929,91,4.999920026064764,1486,454.99272237189354
78.5042907894855,43,3.7327385260428763,2216,160.5077566198437
87.7830186315121,96,3.0,1436,288.0
76.70710155014024,56,3.0,1383,168.0
84.61245266639521,77,3.0,1400,231.0
92.66089175752418,68,4.034810344283602,2353,274.3671034112849
67.41971641640231,70,5.594506684524175,1670,391.61546791669224
47.88050230347815,44,3.5908146786023494,2333,157.99584585850337
78.25004308392391,70,3.743407020887706,1417,262.0384914621394
36.3946704060842,41,5.177262276026394,2192,212.26775331708217
97.24955312722915,69,3.0,1823,207.0
71.95429777746253,62,4.486943523116192,2113,278.1904984332039
40.83936443527963,67,4.061796315871224,1285,272.14035316337197
48.6916548244016,91,5.987707192227392,1884,544.8813544926926
49.46813866539181,66,5.067953154342484,2037,334.48490818660395
35.18168831745661,54,3.0,1856,162.0
45.99574243050406,56,3.5889934108220363,1437,200.98363100603405
76.56698800791254,83,5.132183138747492,1237,425.97120051604185
68.90362890357196,41,4.424365351262806,2315,181.39897940177505
54.19463653525484,91,3.71788421319805,2129,338.32746340102256
87.82998056607944,46,3.0,2159,138.0
61.26169663363653,55,4.892714308421227,2462,269.09928696316746
55.67495111308165,71,4.250225992338462,1642,301.76604545603084
79.34208986245949,76,3.0,1721,228.0
52.79397425268958,59,3.0,1958,177.0
95.27596800103085,68,3.3964364265721985,1703,230.9576770069095
74.26468708834885,58,5.154112615988166,1861,298.9385317273136
95.49518553192101,70,3.0,2211,210.0
55.87229395775076,58,3.739596574543154,2114,216.89660132350295
65.29699854331771,97,4.102215694686812,1724,397.9149223846208
48.24501413699593,77,3.0,1876,231.0
59.17658703037647,59,4.90192381396994,1330,289.2135050242265
39.28596830170486,49,4.293419665910626,1861,210.37756362962068
70.26621703354206,98,3.0,1670,294.0
80.06460876394134,56,4.163529145257392,2047,233.15763213441397
98.43740155486029,50,3.0,1306,150.0
60.534672752338736,69,4.959283939747115,2445,342.19059184255093
40.70527913791063,95,4.9344697326415305,2279,468.7746246009454
73.86381225400301,50,4.517544546474789,2270,225.87722732373945
76.57593045125437,66,3.0,2134,198.0
86.90450676002067,80,3.0,1866,240.0
59.64193799373546,73,5.007627425096736,1930,365.55680203206174
53.29222491368989,49,3.0,1481,147.0
52.819344847283546,58,5.694399419218552,2283,330.275166314676
58.64916032144325,87,5.378026145531068,1723,467.88827466120296
92.3275638141329,68,3.0,1324,204.0
84.35441996835907,83,3.0,1879,249.0
76.1830689755742,98,5.033500446346608,2113,493.28304374196756
38.33480592619454,81,5.118678444369261,1456,414.6129539939101
97.84313951552058,57,3.0,2180,171.0
98.1361396117749,42,4.634336947456351,1310,194.64215179316673
60.15069424556947,75,5.25130306000586,1999,393.84772950043947
50.542228846741835,47,3.34353241901489,1216,157.14602369369985
60.01415172331147,59,3.0,2181,177.0
63.33724262841501,77,3.3369200443346534,1841,256.9428434137683
91.95197041046711,48,3.0,1480,144.0
99.82819593690363,76,4.714622367015977,1975,358.31129989321425
46.63084578887013,54,3.500872170429351,1391,189.04709720318493
40.59810862026105,97,5.933536634723714,1491,575.5530535682002
50.80625981199691,46,3.532390462062747,1585,162.48996125488637
69.20631094140742,82,3.1725785144289675,2480,260.15143818317534
76.65759478017166,80,3.4978603761092577,1924,279.82883008874063
65.71894095701549,46,5.660862910045679,2398,260.39969386210123
70.92829719473089,60,4.7406511434312195,1543,284.43906860587316
86.87803410884874,75,3.0,1926,225.0
52.99540905359096,46,4.550217057888164,1227,209.30998466285556
36.43002751466651,156,1.794505317930791,2059,279.9428295972034
46.086211613473814,66,6.00432060990717,1673,396.28516025387324
69.45873025151208,92,3.0,1805,276.0
98.46713029592956,87,3.0,1345,261.0
99.04004893018669,80,3.0,2379,240.0
66.36608774707989,68,3.0,2116,204.0
75.66343438406545,57,4.703162543272678,2010,268.08026496654264
65.52629577323991,41,4.093533552370532,1319,167.83487564719184
86.35115412399269,43,3.0,2314,129.0
43.42882095799755,52,4.723258984390271,2420,245.6094671882941
47.09244948321205,169,1.0698687140720224,1220,180.80781267817179
61.854897109216665,45,4.404724738518996,1705,198.21261323335483
79.57881505209924,68,3.0,2069,204.0
64.2889915740257,86,5.419678222957895,2484,466.09232717437897
68.79404645875348,57,3.0,1723,171.0
96.89513222672088,61,3.0,2207,183.0
84.0554020012967,72,3.5447432346716603,1244,255.22151289635954
66.8247879981397,61,4.468822408037232,1352,272.59816689027116
,197,,1272,286.683343985851
64.80446300733328,96,3.5855970839599784,1333,344.21732006015793
77.46459631959124,87,3.0,1465,261.0
40.95487427460835,48,3.3031735480725284,2030,158.55233030748136
42.144118501668245,92,3.0,1204,276.0
65.7072211997898,64,3.0,1876,192.0
68.97061461042058,87,5.203362161568722,1611,452.69250805647886
92.40622902088055,51,3.0,2210,153.0
53.05422418342398,73,3.7869740047911256,1229,276.44910234975214
34.00874560184956,55,4.520651811300913,2119,248.6358496215502
33.72025125619607,173,1.5700213693575535,2174,271.61369689885674
91.57791037675543,84,4.57008656322917,1995,383.8872713112503
35.61986008688744,74,6.01984414271489,1326,445.46846656090185
64.05988921377212,46,3.543086736012202,1511,162.98198985656128
65.46295195951471,68,3.1924966476426313,2111,217.08977203969891
60.68704090399434,79,5.277114926157782,1943,416.8920791664647
81.9539866984804,90,5.338427864901534,1785,480.45850784113804
64.04747808988503,73,4.508968856353483,2468,329.15472651380423
73.40647075816729,59,4.71659840174464,2261,278.27930570293375
59.58367610436045,78,3.0,2401,234.0
62.56062215728464,50,3.0,1242,150.0
83.3389383299108,77,3.86003417350632,1817,297.2226313599867
69.63215552001752,41,3.5113383664916915,2321,143.96487302615935
86.61514041943512,59,3.0,1875,177.0
48.451508354643046,63,4.127310874857914,1646,260.02058511604855
67.00186974325112,48,3.0,1923,144.0
51.38151721306555,88,3.848947663940562,2010,338.70739442676944
70.97293875268811,84,5.0079641773928145,2456,420.6689909009964
65.02393784539123,81,5.492707339932472,2481,444.9092945345302
58.37658236620006,96,3.602291507634897,1427,345.8199847329501
50.01619321097303,61,4.580649505247481,1674,279.4196198200964
78.3549017871444,58,5.318724663493374,2488,308.48603048261566
71.3707603083071,61,3.0,2336,183.0
54.52928864712152,77,5.595394961178071,1638,430.84541201071147
65.54539088757791,40,3.1832941380289386,2268,127.33176552115754
64.26209178748886,71,3.2863563093437085,1697,233.3312979634033
39.69158719320183,90,3.0,1277,270.0
47.724426510632576,53,4.280044707731863,2334,226.8423695097887
78.9912226684565,86,4.159054118890128,1525,357.67865422455105
63.88670943524376,98,4.241749592158029,1794,415.6914600314868
96.885092718582,47,3.07591242513253,1535,144.5678839812289
94.59019039220694,99,3.0,2387,297.0
36.612599348801474,71,4.636784552690249,2271,329.2117032410077
63.55078483505731,71,3.4319545518961068,1303,243.66877318462357
62.10054132317616,96,4.479840692921894,2433,430.0647065205019
38.25310431569326,91,4.718833440876454,2208,429.4138431197573
76.11642950007051,63,3.0,1419,189.0
41.98553104817408,69,5.640628886635563,1787,389.20339317785385
72.71691475687098,70,5.3571073855630535,2302,374.9975169894137
47.6714314310035,62,5.262828583947524,1807,326.2953722047465
99.85472371213187,49,3.0,1815,147.0
40.39162121420862,98,5.681836721282945,2067,556.8199986857286
99.91323212275246,64,4.400099156148315,1976,281.60634599349214
66.01352361370854,58,3.0,1890,174.0
62.53545220896465,73,4.3912671503611485,2476,320.5625019763638
45.7941309860384,98,4.541593455656643,1786,445.076158654351
60.19263859710872,74,3.0,1518,222.0
78.91565852142844,68,3.338509499466083,1239,227.01864596369364
51.912954395235055,45,3.2565330401641637,1461,146.54398680738737
77.77336526977462,56,3.4021754188729254,1490,190.52182345688382
40.27173042788313,67,5.598328419864723,1751,375.08800413093644
51.79184320981358,41,5.028180958431793,2036,206.15541929570352
92.59252931043217,50,3.712501059962099,1281,185.62505299810493
76.51705075240028,61,3.0,1804,183.0
88.34232504409462,198,1.2855677999704698,1792,254.54242439415302
54.07949629029177,89,5.102678573485927,1441,454.13839304024754
38.92056223247762,85,3.0,1996,255.0
74.24719796958315,62,4.371631043700207,2329,271.0411247094128
37.125829223743274,50,3.0,1362,150.0
37.022159144223075,55,5.5115999127861155,2329,303.13799520323636
37.433715763909234,74,4.134931562704811,2296,305.984935640156
51.59937336483934,59,4.220727126025436,1493,249.02290043550076
83.49163529584533,78,5.027875112929742,2060,392.1742588085199
64.2624175636594,52,5.065741345512768,1663,263.41854996666393
92.14282094839072,87,3.0,2365,261.0
50.47847573496181,82,5.529916769503084,1653,453.4531750992529
34.16026908515432,66,4.135064206749665,2435,272.9142376454779
88.3289225093863,83,3.0,1218,249.0
92.58107297418309,40,3.0,1266,120.0
71.58827127926268,59,3.398385983095583,1652,200.50477300263938
80.98015442548385,185,1.2848508737502742,2203,237.69741164380073
93.05438210401297,87,5.0924617987592695,2065,443.04417649205647
46.44587982085487,88,3.0,2115,264.0
74.14332144089269,60,3.0,2060,180.0
52.79114513575999,42,3.0,1735,126.0
76.90434351207345,54,3.0,1234,162.0
96.1939802608346,44,3.0,2144,132.0
47.650626664164804,62,5.120468497163962,1276,317.4690468241657
44.59061929113569,81,4.609746869126223,1463,373.3894963992241
73.04258270718962,87,4.252634751501259,1696,369.97922338060954
65.55454810348355,71,3.5635753519936495,2021,253.0138499915491
84.67721411713973,53,3.0,2448,159.0
,73,,1353,219.0
92.18704527923232,46,4.96937324582196,1424,228.59116930781016
91.20948362516702,55,4.332930496774744,1784,238.31117732261092
38.86181016731507,83,3.727627555321663,2013,309.393087091698
66.30575008017638,84,3.965619707986927,2029,333.11205547090185
48.287903923568415,93,4.010730016830602,1500,372.997891565246
,77,,1655,314.4383964351969
96.7071431291704,99,3.0,1447,297.0
63.26078150618601,58,3.8773776172235337,1999,224.88790179896495
50.46348663389799,63,5.727346371150779,1631,360.8228213824991
86.03947524336085,83,3.236425561436892,2084,268.62332159926206
42.05615742325465,63,4.243580004652595,1933,267.3455402931135
54.80450234638198,55,5.346124336770187,2332,294.0368385223603
89.87297758674143,52,4.207151284362191,1743,218.77186678683395
95.5296690216096,87,3.432686886782254,1717,298.6437591500561
61.15886278669822,76,5.344025323920284,2123,406.14592461794155
86.10492726200185,77,5.269698801611447,2108,405.76680772408145
35.10722440517895,99,5.271618408112767,1800,521.8902224031639
43.516695444507775,52,4.779955808268787,1382,248.55770202997692
37.492937906551816,43,4.635019305862501,2263,199.30583015208757
40.00211140447691,66,5.242385661973724,1747,345.9974536902658
93.0479449832001,43,3.0,1720,129.0
60.020855744866275,56,5.11884680777929,1592,286.65542123564023
78.78886880219058,77,3.0,1364,231.0
65.77400291262549,86,5.124558116607609,1423,440.7119980282544
56.774845815975624,41,4.773002460018968,1427,195.6931008607777
68.94599278724128,51,3.0,1806,153.0
49.53317285738865,78,3.13021917790902,2336,244.15709587690355
68.29169911035711,75,3.2588828633974627,2181,244.41621475480972
55.28808516550029,55,3.0,1558,165.0
98.20964742846057,81,3.0,1716,243.0
83.76923889968711,53,4.906359259134183,1972,260.03704073411166
84.02582547870023,88,4.303231691043932,1373,378.684388811866
35.499106446011,95,3.8789994102275975,1896,368.50494397162174
45.63175020890929,80,4.169456887273294,1609,333.55655098186355
56.9748105093851,80,5.304438586525255,1690,424.3550869220204
62.94556045855777,62,3.7043829396608556,2465,229.67174225897304
50.811436782774365,85,5.671590369613063,1975,482.08518141711033
